,,,,Date,,,,,,,,,,,,,,,,,
,,,,Adoption,,,,,,,,,,,,,,,,,
Trm,Dept/Course,Section,Professor,Received,Author,Title,ISBN,,,,,,,,,,,,,,
F19,ECON 2050,S01,"Vohra, Rajiv",4/22/2019,MAS-COLELL,MICROECONOMIC THEORY (CLOTH),978-0-19-507340-9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
F19,ECON 2260,S01,"Knight, Brian G.",4/10/2019,PERSSON,POLITICAL ECONOMICS,978-0-262-66131-7,,,,,,,,,,,,,,
F19,EDUC 1110,S01,"Kraft, Matthew A.",4/16/2019,MOORE,INTRO.TO PRACTICE OF STATISTICS,978-1-3190133-8-7,,,,,,,,,,,,,,
F19,EDUC 1110,S01,"Kraft, Matthew A.",4/16/2019,DAVID S. MOORE,INTRODUCTION TO THE PRACTICE OF STATIST,"978-1-3190559-6-7
F19""",EDUC 1110,S02,"Kraft, Matthew A.",4/16/2019,MOORE,INTRO.TO PRACTICE OF STATISTICS,978-1-3190133-8-7,,,,,,,
F19,EDUC 1110,S02,"Kraft, Matthew A.",4/16/2019,DAVID S. MOORE,INTRODUCTION TO THE PRACTICE OF STATIST,"978-1-3190559-6-7
F19""",EDUC 1110,S03,"Kraft, Matthew A.",4/16/2019,MOORE,INTRO.TO PRACTICE OF STATISTICS,978-1-3190133-8-7,,,,,,,
F19,EDUC 1110,S03,"Kraft, Matthew A.",4/16/2019,DAVID S. MOORE,INTRODUCTION TO THE PRACTICE OF STATIST,"978-1-3190559-6-7
F19""",EDUC 2360,S01,"Papay, John P.",4/10/2019,MURNANE,METHODS MATTER,978-0-19-975386-4,,,,,,,
F19,EDUC 1760A,S01,"Levey Friedman, Hila",3/27/2019,BANET-WEISER,MOST BEAUTIFUL GIRL IN THE WORLD,978-0-520-21791-1,,,,,,,,,,,,,,
F19,EDUC 1760A,S01,"Levey Friedman, Hila",3/27/2019,SHINDLE,BEING MISS AMERICA,978-0-292-73921-5,,,,,,,,,,,,,,
F19,EDUC 1760A,S01,"Levey Friedman, Hila",3/27/2019,TICE,QUEENS OF ACADEME,978-0-19-984280-3,,,,,,,,,,,,,,
F19,EINT 2200,S01,"Leuchak, Mary R.",3/6/2019,GRANT,WELL SAID W/ 4 CD'S 4TH EDITION,978-1-3372107-9-9,,,,,,,,,,,,,,
F19,EINT 2300,S01,"Gourlay, Barbara",3/6/2019,DAUER,ACCURATE ENGLISH,978-0-13-007253-5,,,,,,,,,,,,,,
F19,EINT 2400,S01,"Leuchak, Mary R.",3/6/2019,SARKISIAN,TEACHING AMERICAN STUDENTS,978-0-674-02141-9,,,,,,,,,,,,,,
F19,EINT 2400,S02,"Leuchak, Mary R.",3/6/2019,SARKISIAN,TEACHING AMERICAN STUDENTS,978-0-674-02141-9,,,,,,,,,,,,,,
F19,EINT 2500,S01,"Gourlay, Barbara",4/2/2019,COOK,AMERICAN ACCENT TRAINING-W/ACCESS,978-1-4380103-5-9,,,,,,,,,,,,,,
F19,EINT 2500,S02,"Leuchak, Mary R.",3/6/2019,COOK,AMERICAN ACCENT TRAINING-W/ACCESS,978-1-4380103-5-9,,,,,,,,,,,,,,
F19,ENGL 0100A,S01,"Rabb, Melinda Allike",4/11/2019,MASON,WESTERN WIND:INTRO.TO POETRY,978-0-07-281959-5,,,,,,,,,,,,,,
F19,ENGL 0100A,S01,"Rabb, Melinda Allike",4/11/2019,FERGUSON,NORTON ANTHOLOGY OF POETRY-W/ACCESS,978-0-393-67902-1,,,,,,,,,,,,,,
F19,ENGL 0100F,S01,"Egan, James F.",4/11/2019,MELVILLE,MOBY-DICK,978-0-393-28500-0,,,,,,,,,,,,,,
F19,ENGL 0100F,S01,"Egan, James F.",4/11/2019,SHELLEY,FRANKENSTEIN,978-0-393-92793-1,,,,,,,,,,,,,,
F19,ENGL 0150C,S01,"Bryan, Elizabeth Joh",4/11/2019,LACY,ROMANCE OF ARTHUR,978-0-415-78289-0,,,,,,,,,,,,,,
F19,ENGL 0150C,S01,"Bryan, Elizabeth Joh",4/11/2019,MALORY,LE MORTE D'ARTHUR,978-0-375-75322-0,,,,,,,,,,,,,,
F19,ENGL 0150C,S01,"Bryan, Elizabeth Joh",4/11/2019,REEVE,HISTORY OF THE KINGS OF BRITAIN,978-1-8438344-1-0,,,,,,,,,,,,,,
F19,ENGL 0150D,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,ROMEO+JULIET (NEWLY REV.ED),978-0-451-52686-1,,,,,,,,,,,,,,
F19,ENGL 0150D,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,HAMLET >BLUE COVER< W/PAGES 281-312,978-0-7434-7712-3,,,,,,,,,,,,,,
F19,ENGL 0150D,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,OTHELLO,978-1-4725717-6-2,,,,,,,,,,,,,,
F19,ENGL 0150D,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,TWELFTH NIGHT -NEW FOLGER ED.,978-0-7434-8277-6,,,,,,,,,,,,,,
F19,ENGL 0150D,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,HENRY V  (NEWLY REV.ED.),978-0-451-52690-8,,,,,,,,,,,,,,
F19,ENGL 0150Y,S01,"Parker, Benjamin W.",4/11/2019,BRONTE,JANE EYRE,978-0-307-45519-2,,,,,,,,,,,,,,
F19,ENGL 0150Y,S01,"Parker, Benjamin W.",4/11/2019,BRONTE,VILLETTE,978-0-14-043479-8,,,,,,,,,,,,,,
F19,ENGL 0150Y,S01,"Parker, Benjamin W.",4/11/2019,RHYS,WIDE SARGASSO SEA,978-0-393-35256-6,,,,,,,,,,,,,,
F19,ENGL 0150Y,S01,"Parker, Benjamin W.",4/11/2019,BRONTE,WUTHERING HEIGHTS (9541892),978-0-19-954189-8,,,,,,,,,,,,,,
F19,ENGL 0150Y,S01,"Parker, Benjamin W.",4/11/2019,KINCAID,LUCY,978-0-374-52735-8,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,DERRIDA,SOVEREIGNTIES IN QUESTION,978-0-8232-2438-8,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,SHELLEY,FRANKENSTEIN:1818 TEXT,978-0-14-313184-7,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,BINNIE,NEVADA,978-0-9832422-3-9,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,TOLBERT,TROUBLING THE LINE:TRANS+GENDERQUEER...,978-1-9376581-0-6,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,ACKER,BLOOD+GUTS IN HIGH SCHOOL,978-0-8021-2762-4,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,ANZALDUA,BORDERLANDS/LA FRONTERA,978-1-8799608-5-5,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,MORRISON,BELOVED-W/NEW FOREWARD,978-1-4000334-1-6,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,PLATH,ARIEL,978-0-06-093172-8,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,WORDSWORTH,LYRICAL BALLADS 1798+1800,978-1-5511160-0-6,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,LEVINAS,TOTALITY+INFINITY,978-0-8207-0245-2,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,GINSBERG,HOWL+OTHER POEMS,978-0-87286-017-9,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,BATAILLE,VISIONS OF EXCESS:SELECT.WRIT.1927-1939,978-0-8166-1283-3,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,BARAKA,LEROI JONES/AMIRI BARAKA READER,978-1-5602523-8-2,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,SNORTON,BLACK ON BOTH SIDES:RACIAL HISTORY...,978-1-5179017-3-8,,,,,,,,,,,,,,
F19,ENGL 0200K,S01,"Brooksher, Noah C",4/17/2019,HAMACHER,MINIMA PHILOLOGICA,978-0-8232-6535-0,,,,,,,,,,,,,,
F19,ENGL 0310A,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,OTHELLO,978-1-4725717-6-2,,,,,,,,,,,,,,
F19,ENGL 0310A,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,ROMEO+JULIET (NEWLY REV.ED),978-0-451-52686-1,,,,,,,,,,,,,,
F19,ENGL 0310A,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,TEMPEST  (NEWLY REV.ED.),978-0-451-52712-7,,,,,,,,,,,,,,
F19,ENGL 0310A,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,TWELFTH NIGHT -NEW FOLGER ED.,978-0-7434-8277-6,,,,,,,,,,,,,,
F19,ENGL 0310A,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,HENRY V  (NEWLY REV.ED.),978-0-451-52690-8,,,,,,,,,,,,,,
F19,ENGL 0310A,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,HAMLET >BLUE COVER< W/PAGES 281-312,978-0-7434-7712-3,,,,,,,,,,,,,,
F19,ENGL 0310A,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,JULIUS CAESAR,978-0-14-071468-5,,,,,,,,,,,,,,
F19,ENGL 0310A,S01,"Foley, Stephen Merri",4/11/2019,SHAKESPEARE,WINTER'S TALE,978-1-9034363-5-6,,,,,,,,,,,,,,
F19,ENGL 0500P,S01,"Gould, Philip",4/23/2019,BALDWIN,GO TELL IT ON THE MOUNTAIN,978-1-1019076-1-0,,,,,,,,,,,,,,
F19,ENGL 0500P,S01,"Gould, Philip",4/23/2019,KEROUAC,ON THE ROAD (TWENTIETH CENTURY CLASSIC),978-0-14-018521-8,,,,,,,,,,,,,,
F19,ENGL 0500P,S01,"Gould, Philip",4/23/2019,JACOBS,INCIDENTS IN LIFE OF A SLAVE GIRL,978-0-393-61456-5,,,,,,,,,,,,,,
F19,ENGL 0500P,S01,"Gould, Philip",4/23/2019,OCONNOR,GOOD MAN IS HARD TO FIND+OTHER STORIES,978-0-15-636465-2,,,,,,,,,,,,,,
F19,ENGL 0500P,S01,"Gould, Philip",4/23/2019,DIDION,DEMOCRACY,978-0-679-75485-5,,,,,,,,,,,,,,
F19,ENGL 0500P,S01,"Gould, Philip",4/23/2019,ROWLANDSON,SOVEREIGNTY+GOODNESS OF GOD-W/RELAT.DOC,978-1-3190488-1-5,,,,,,,,,,,,,,
F19,ENGL 0500P,S01,"Gould, Philip",4/23/2019,WHEATLEY,COMPLETE WRITINGS,978-0-14-042430-0,,,,,,,,,,,,,,
F19,ENGL 0500P,S01,"Gould, Philip",4/23/2019,TWAIN,ADVENTURES OF HUCKLEBERRY FINN,978-0-14-310732-3,,,,,,,,,,,,,,
F19,ENGL 1361D,S01,"Jacobs, Lesley E.",4/10/2019,BYOCK,SAGA OF VOLSUNGS,978-0-14-044738-5,,,,,,,,,,,,,,
F19,ENGL 1361D,S01,"Jacobs, Lesley E.",4/10/2019,BYOCK,SAGA OF KING HROLF KRAKI,978-0-14-043593-1,,,,,,,,,,,,,,
F19,ENGL 1361D,S01,"Jacobs, Lesley E.",4/10/2019,DAVIES,MABINOGION (9218781),978-0-19-921878-3,,,,,,,,,,,,,,
F19,ENGL 1361D,S01,"Jacobs, Lesley E.",4/10/2019,TERRY,POEMS OF THE ELDER EDDA,978-0-8122-8220-7,,,,,,,,,,,,,,
F19,ENGL 1361D,S01,"Jacobs, Lesley E.",4/10/2019,FULK,BEOWULF MANUSCRIPT,978-0-674-05295-6,,,,,,,,,,,,,,
F19,ENGL 1361D,S01,"Jacobs, Lesley E.",4/10/2019,DEFRANCE,LAIS OF MARIE DE FRANCE,978-0-8010-2031-5,,,,,,,,,,,,,,
F19,ENGL 1361D,S01,"Jacobs, Lesley E.",4/10/2019,GANTZ,EARLY IRISH MYTHS+SAGAS,978-0-14-044397-4,,,,,,,,,,,,,,
F19,ENGL 1561K,S01,"Rabb, Melinda Allike",4/11/2019,STRAUB,ROUTLEDGE ANTHOLOGY OF RESTORATION...,978-1-1389154-2-8,,,,,,,,,,,,,,
F19,ENGL 1561K,S01,"Rabb, Melinda Allike",4/11/2019,BEHN,ROVER,978-1-4081521-1-9,,,,,,,,,,,,,,
F19,ENGL 1561N,S01,"Gould, Philip",4/16/2019,JACKSON,DICKINSON'S MISERY,978-0-691-11991-5,,,,,,,,,,,,,,
F19,ENGL 1561N,S01,"Gould, Philip",4/16/2019,POE,SELECTED WRITINGS OF EDGAR ALLEN POE,978-0-393-97285-6,,,,,,,,,,,,,,
F19,ENGL 1561N,S01,"Gould, Philip",4/16/2019,DICKINSON,POEMS OF EMILY DICKINSON READING ED.,978-0-674-01824-2,,,,,,,,,,,,,,
F19,ENGL 1561N,S01,"Gould, Philip",4/16/2019,HAWTHORNE,TALES+SKETCHES,978-0-940450-03-5,,,,,,,,,,,,,,
F19,ENGL 1561N,S01,"Gould, Philip",4/16/2019,GROSS,HISTORY OF THE BOOK IN AMERICA VOL 2,978-1-4696216-1-6,,,,,,,,,,,,,,
F19,ENGL 1561N,S01,"Gould, Philip",4/16/2019,STOWE,UNCLE TOM'S CABIN/LIFE AMONG LOWLY,978-0-14-039003-2,,,,,,,,,,,,,,
F19,ENGL 1561N,S01,"Gould, Philip",4/16/2019,HAYES,POE AND THE PRINTED WORD,978-0-521-10962-8,,,,,,,,,,,,,,
F19,ENGL 2360Y,S01,"Rambuss, Richard",4/16/2019,RAMBUSS,ENGLISH POEMS OF RICHARD CRASHAW,978-0-8166-8068-9,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
F19,ENGL 2360Y,S01,"Rambuss, Richard",4/16/2019,DONNE,COMPLETE ENGLISH POEMS,978-0-14-042209-2,,,,,,,,,,,,,,
F19,ENGL 2360Y,S01,"Rambuss, Richard",4/16/2019,MILTON,MAJOR WORKS (9539189),978-0-19-953918-5,,,,,,,,,,,,,,
F19,ENGL 2360Y,S01,"Rambuss, Richard",4/16/2019,BATAILLE,EROTISM,978-0-87286-190-9,,,,,,,,,,,,,,
F19,ENGL 2561T,S01,"Parker, Benjamin W.",4/11/2019,PUCKETT,NARRATIVE THEORY,978-1-1076847-4-4,,,,,,,,,,,,,,
F19,ENGL 2561T,S01,"Parker, Benjamin W.",4/11/2019,AUERBACH,MIMESIS,978-0-691-16022-1,,,,,,,,,,,,,,
F19,ENGL 2561T,S01,"Parker, Benjamin W.",4/11/2019,ELIOT,ADAM BEDE,978-0-19-920347-5,,,,,,,,,,,,,,
F19,ENGL 2561T,S01,"Parker, Benjamin W.",4/11/2019,LUKACS,THEORY OF THE NOVEL,978-0-262-62027-7,,,,,,,,,,,,,,
F19,ENGL 2561T,S01,"Parker, Benjamin W.",4/11/2019,MILLER,JANE AUSTEN:OR THE SECRET OF STYLE,978-0-691-12387-5,,,,,,,,,,,,,,
F19,ENGL 2561T,S01,"Parker, Benjamin W.",4/11/2019,HALE,SOCIAL FORMALISM,978-0-8047-3356-4,,,,,,,,,,,,,,
F19,ENGL 2561T,S01,"Parker, Benjamin W.",4/11/2019,AUSTEN,EMMA -W/NEW CHRONOLOGY+UPDATED READINGS,978-0-14-143958-7,,,,,,,,,,,,,,
F19,ENGL 2561T,S01,"Parker, Benjamin W.",4/11/2019,BARTHES,S/Z:ESSAY,978-0-374-52167-7,,,,,,,,,,,,,,
F19,ENGL 2561T,S01,"Parker, Benjamin W.",4/11/2019,TROLLOPE,WARDEN,978-0-14-043214-5,,,,,,,,,,,,,,
F19,ENGL 2561T,S01,"Parker, Benjamin W.",4/11/2019,JAMES,AWKWARD AGE,978-0-14-043297-8,,,,,,,,,,,,,,
F19,ENGL 2561T,S01,"Parker, Benjamin W.",4/11/2019,BOOTH,RHETORIC OF FICTION,978-0-226-06558-8,,,,,,,,,,,,,,
F19,ENGN 0030,S02,"Pacifici, Domenico",4/14/2019,BEER,STATICS+MECHANICS OF...(LOOSE)-TEXT,978-1-2597486-4-6,,,,,,,,,,,,,,
F19,ENGN 0030,S02,"Pacifici, Domenico",4/14/2019,FERDINAND BEER,STATICS AND MECHANICS OF MATERIALS,978-1-2597486-3-9,,,,,,,,,,,,,,
F19,ENGN 0030,S03,"Haberstroh, Karen Ma",4/14/2019,BEER,STATICS+MECHANICS OF...(LOOSE)-TEXT,978-1-2597486-4-6,,,,,,,,,,,,,,
F19,ENGN 0030,S03,"Haberstroh, Karen Ma",4/14/2019,FERDINAND BEER,STATICS AND MECHANICS OF MATERIALS,978-1-2597486-3-9,,,,,,,,,,,,,,
F19,ENGN 0030,S04,"Bull, Christopher",4/14/2019,BEER,STATICS+MECHANICS OF...(LOOSE)-TEXT,978-1-2597486-4-6,,,,,,,,,,,,,,
F19,ENGN 0030,S04,"Bull, Christopher",4/14/2019,FERDINAND BEER,STATICS AND MECHANICS OF MATERIALS,978-1-2597486-3-9,,,,,,,,,,,,,,
F19,ENGN 0310,S01,"Henann, David L.",3/18/2019,BEER,MECHANICS OF MATERIALS (LOOSELEAF),978-1-2604038-6-2,,,,,,,,,,,,,,
F19,ENGN 0410,S01,"Kumar, Sharvan K.",4/12/2019,CALLISTER,MATERIALS SCI.+ENGR.-WILEY PLUS PACKAGE,978-1-1194053-3-7,,,,,,,,,,,,,,
F19,ENGN 0510,S01,"Mittleman, Daniel M.",4/10/2019,GRIFFITHS,INTRO.TO ELECTRODYNAMICS,978-1-1084204-1-9,,,,,,,,,,,,,,
F19,ENGN 1010,S01,"Warshay, Daniel E.",4/11/2019,HALL,JUMP START YOUR BUSINESS BRAIN,978-1-5786017-9-0,,,,,,,,,,,,,,
F19,ENGN 1010,S01,"Warshay, Daniel E.",4/11/2019,KAWASAKI,ART OF THE START 2.0,978-1-5918478-4-7,,,,,,,,,,,,,,
F19,ENGN 1010,S01,"Warshay, Daniel E.",4/11/2019,KOMISAR,MONK+RIDDLE,978-1-5785164-4-5,,,,,,,,,,,,,,
F19,ENGN 1010,S01,"Warshay, Daniel E.",4/11/2019,GODIN,PURPLE COW:TRANSFORM YOUR BUSINESS...,978-1-5918431-7-7,,,,,,,,,,,,,,
F19,ENGN 1010,S02,"Cohen, Jon E.",4/18/2019,RAND,FOUNTAINHEAD-CENTENNIAL EDITION,978-0-452-28637-5,,,,,,,,,,,,,,
F19,ENGN 1010,S02,"Cohen, Jon E.",4/18/2019,HILL,THINK+GROW RICH,978-0-449-91146-4,,,,,,,,,,,,,,
F19,ENGN 1490,S01,"Coulombe, Kareen L K",4/11/2019,TEMENOFF,BIOMATERIALS,978-0-13-009710-1,,,,,,,,,,,,,,
F19,ENGN 1590,S01,"Zaslavsky, Alexander",4/10/2019,STREETMAN,SOLID STATE ELECTRONIC DEVICES,978-9-3325550-8-2,,,,,,,,,,,,,,
F19,ENGN 2010,S01,"Zaki, Ahmed S.",4/10/2019,KREYSZIG,ADVANCED ENGINEERING MATHEMATICS,978-0-470-45836-5,,,,,,,,,,,,,,
F19,ENGN 2810,S01,"Harris, Daniel",4/16/2019,KUNDU,FLUID MECHANICS,978-0-12-405935-1,,,,,,,,,,,,,,
F19,ENGN 2810,S01,"Harris, Daniel",4/16/2019,KUNDU,FLUID MECHANICS,978-0-12-407151-3,,,,,,,,,,,,,,
F19,ENGN 2810,S01,"Harris, Daniel",4/16/2019,PANTON,INCOMPRESSIBLE FLOW,978-1-1180134-3-4,,,,,,,,,,,,,,
F19,ENGN 2810,S01,"Harris, Daniel",4/16/2019,PANTO,INCOMPRESSIBLE FLOW,978-1-1184184-5-1,,,,,,,,,,,,,,
F19,ENVS 0110,S01,"King, Dawn",4/14/2019,FRIEDMAN,"HOT,FLAT,+CROWDED:REL.2.0-UPD.+EXPANDED",978-0-312-42892-1,,,,,,,,,,,,,,
F19,ENVS 0110,S01,"King, Dawn",4/14/2019,THOMAS L. FRIE,"HOT, FLAT, AND CROWDED 2.0",978-1-4299636-8-8,,,,,,,,,,,,,,
F19,ENVS 0110,S01,"King, Dawn",4/14/2019,LANGSTON,TOXIC BODIES,978-0-300-17137-2,,,,,,,,,,,,,,
F19,ENVS 0110,S01,"King, Dawn",4/14/2019,POLLAN,OMNIVORE'S DILEMMA,978-0-14-303858-0,,,,,,,,,,,,,,
F19,ENVS 0110,S01,"King, Dawn",4/14/2019,ROBERTSON,SUSTAINABILITY:PRINCIPLES+PRACTICE,978-1-1386502-4-4,,,,,,,,,,,,,,
F19,ENVS 0110,S01,"King, Dawn",4/14/2019,MARGARET ROBER,SUSTAINABILITY PRINCIPLES AND PRACTICE,978-1-3172321-0-0,,,,,,,,,,,,,,
F19,ENVS 0150,S01,"Roberts, J Timmons",4/12/2019,HAWKEN,DRAWDOWN,978-0-14-313044-4,,,,,,,,,,,,,,
F19,ENVS 0150,S01,"Roberts, J Timmons",4/12/2019,HARVEY,DESIGNING CLIMATE SOLUTIONS,978-1-6109195-6-2,,,,,,,,,,,,,,
F19,ENVS 1245,S01,"Hastings, Meredith K",4/12/2019,JACOBSON,AIR POLLUTION+GLOBAL WARMING,978-1-1076911-5-5,,,,,,,,,,,,,,
F19,ENVS 1400,S01,"Teichert, Kurt",4/12/2019,LECHNER,"HEATING,COOLING,LIGHTING",978-1-1185824-2-8,,,,,,,,,,,,,,
F19,ENVS 1557,S01,"Jacobs, Nancy J.",4/12/2019,LANHAM,HOME PLACE,978-1-5713135-0-8,,,,,,,,,,,,,,
F19,ENVS 1557,S01,"Jacobs, Nancy J.",4/12/2019,MACLEAR,BIRDS ART LIFE,978-1-5011542-0-1,,,,,,,,,,,,,,
F19,ENVS 1557,S01,"Jacobs, Nancy J.",4/12/2019,ROBINSON,BIRDING FOR EVERYONE,978-0-9679338-3-2,,,,,,,,,,,,,,
F19,ENVS 1557,S01,"Jacobs, Nancy J.",4/12/2019,CROSSLEY,EASTERN BIRDS,978-0-691-17010-7,,,,,,,,,,,,,,
F19,ENVS 1557,S01,"Jacobs, Nancy J.",4/12/2019,DUNNE,PETE DUNNE ON BIRD WATCHING,978-0-395-90686-6,,,,,,,,,,,,,,
F19,ENVS 1557,S01,"Jacobs, Nancy J.",4/12/2019,KAUFMAN,KINGBIRD HIGHWAY,978-0-618-70940-3,,,,,,,,,,,,,,
F19,ENVS 1615,S01,"Lynch, Amanda",4/11/2019,LYNCH,URGENCY IN THE ANTHROPOCENE,978-0-262-53576-2,,,,,,,,,,,,,,
F19,ETHN 1200B,S01,"Keene, Adrienne J.",4/11/2019,LA PAPERSON,THIRD UNIVERSITY IS POSSIBLE,978-1-5179020-8-7,,,,,,,,,,,,,,
F19,FREN 0100,S01,"Ravillon, Stephanie",4/24/2019,RIPAUD,"SAISON 1,A1+-W/DVD",978-2-2780826-5-0,,,,,,,,,,,,,,
F19,FREN 0100,S01,"Ravillon, Stephanie",4/24/2019,COCTON,SAISON 1 CAHIER D'ACTIVITES + CD,978-2-2780826-7-4,,,,,,,,,,,,,,
F19,FREN 0100,S02,"Ravillon, Stephanie",4/24/2019,RIPAUD,"SAISON 1,A1+-W/DVD",978-2-2780826-5-0,,,,,,,,,,,,,,
F19,FREN 0100,S02,"Ravillon, Stephanie",4/24/2019,COCTON,SAISON 1 CAHIER D'ACTIVITES + CD,978-2-2780826-7-4,,,,,,,,,,,,,,
F19,FREN 0100,S03,"Ravillon, Stephanie",4/24/2019,RIPAUD,"SAISON 1,A1+-W/DVD",978-2-2780826-5-0,,,,,,,,,,,,,,
F19,FREN 0100,S03,"Ravillon, Stephanie",4/24/2019,COCTON,SAISON 1 CAHIER D'ACTIVITES + CD,978-2-2780826-7-4,,,,,,,,,,,,,,
F19,FREN 0100,S04,"Ravillon, Stephanie",4/24/2019,RIPAUD,"SAISON 1,A1+-W/DVD",978-2-2780826-5-0,,,,,,,,,,,,,,
F19,FREN 0100,S04,"Ravillon, Stephanie",4/24/2019,COCTON,SAISON 1 CAHIER D'ACTIVITES + CD,978-2-2780826-7-4,,,,,,,,,,,,,,
F19,FREN 0100,S05,"Ravillon, Stephanie",4/24/2019,RIPAUD,"SAISON 1,A1+-W/DVD",978-2-2780826-5-0,,,,,,,,,,,,,,
F19,FREN 0100,S05,"Ravillon, Stephanie",4/24/2019,COCTON,SAISON 1 CAHIER D'ACTIVITES + CD,978-2-2780826-7-4,,,,,,,,,,,,,,
F19,FREN 0300,S01,"Ravillon, Stephanie",4/24/2019,COCTON,SAISON 2 LIVRE DE L'ELEVE CD+DVD,978-2-2780775-3-3,,,,,,,,,,,,,,
F19,FREN 0300,S01,"Ravillon, Stephanie",4/24/2019,CARTIER,"SAISON 2,A2-B1-W/CD",978-2-2780791-8-6,,,,,,,,,,,,,,
F19,FREN 0300,S01,"Ravillon, Stephanie",4/24/2019,GLAUD,GRAMMAIRE ESSENTIELLE DU FRANCAIS-LEV A2,978-2-2780810-2-8,,,,,,,,,,,,,,
F19,FREN 0300,S01,"Ravillon, Stephanie",4/24/2019,LELORD,LE VOYAGE D'HECTOR OU LA RECHERCHE DU BO,978-2-7381139-7-9,,,,,,,,,,,,,,
F19,FREN 0300,S01,"Ravillon, Stephanie",4/24/2019,TOURE,LA VOYEUSE (A2),978-2-2780797-2-8,,,,,,,,,,,,,,
F19,FREN 0300,S02,"Ravillon, Stephanie",4/24/2019,COCTON,SAISON 2 LIVRE DE L'ELEVE CD+DVD,978-2-2780775-3-3,,,,,,,,,,,,,,
F19,FREN 0300,S02,"Ravillon, Stephanie",4/24/2019,CARTIER,"SAISON 2,A2-B1-W/CD",978-2-2780791-8-6,,,,,,,,,,,,,,
F19,FREN 0300,S02,"Ravillon, Stephanie",4/24/2019,GLAUD,GRAMMAIRE ESSENTIELLE DU FRANCAIS-LEV A2,978-2-2780810-2-8,,,,,,,,,,,,,,
F19,FREN 0300,S02,"Ravillon, Stephanie",4/24/2019,LELORD,LE VOYAGE D'HECTOR OU LA RECHERCHE DU BO,978-2-7381139-7-9,,,,,,,,,,,,,,
F19,FREN 0300,S02,"Ravillon, Stephanie",4/24/2019,TOURE,LA VOYEUSE (A2),978-2-2780797-2-8,,,,,,,,,,,,,,
F19,FREN 0300,S03,"Ravillon, Stephanie",4/24/2019,COCTON,SAISON 2 LIVRE DE L'ELEVE CD+DVD,978-2-2780775-3-3,,,,,,,,,,,,,,
F19,FREN 0300,S03,"Ravillon, Stephanie",4/24/2019,CARTIER,"SAISON 2,A2-B1-W/CD",978-2-2780791-8-6,,,,,,,,,,,,,,
F19,FREN 0300,S03,"Ravillon, Stephanie",4/24/2019,GLAUD,GRAMMAIRE ESSENTIELLE DU FRANCAIS-LEV A2,978-2-2780810-2-8,,,,,,,,,,,,,,
F19,FREN 0300,S03,"Ravillon, Stephanie",4/24/2019,LELORD,LE VOYAGE D'HECTOR OU LA RECHERCHE DU BO,978-2-7381139-7-9,,,,,,,,,,,,,,
